Movie Link,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
https://www.imdb.com/title/tt0061852/?ref_=sr_t_1,4000000.0,205843612.0,141843612.0,5291670.0,['Wolfgang Reitherman'],"['Larry Clemmons', 'Ralph Wright', 'Ken Anderson']","['Phil Harris', 'Sebastian Cabot', 'Louis Prima']","['Animal Adventure', 'Hand-Drawn Animation', 'Jungle Adventure', 'Quest', 'Adventure', 'Animation', 'Comedy', 'Family', 'Musical']",['United States'],"['Walt Disney Studios, 500 South Buena Vista Street, Burbank, California, USA']","['Walt Disney Animation Studios', 'Walt Disney Productions']",['English'],6,4,1,1967
https://www.imdb.com/title/tt0061722/?ref_=sr_t_2,3000000.0,105017024.0,104945305.0,37948.0,['Mike Nichols'],"['Calder Willingham', 'Buck Henry', 'Charles Webb']","['Dustin Hoffman', 'Anne Bancroft', 'Katharine Ross']","['Coming-of-Age', 'Romantic Comedy', 'Satire', 'Comedy', 'Drama', 'Romance']",['United States'],"['607 North Palm Drive, Beverly Hills, California, USA']",['Lawrence Truman Productions'],['English'],22,17,1,1967
https://www.imdb.com/title/tt0061735/?ref_=sr_t_3,4000000.0,56666797.0,56666667.0,,['Stanley Kramer'],"['William Rose', 'Max Morise']","['Spencer Tracy', 'Sidney Poitier', 'Katharine Hepburn']","['Comedy', 'Drama']",['United States'],"[""Mel's Drive-in - 5199 Mission Street, at Rolph Street, San Francisco, California, USA""]","['Columbia Pictures', 'Stanley Kramer Productions']","['English', 'Latin']",11,25,2,1967
https://www.imdb.com/title/tt0062512/?ref_=sr_t_4,9500000.0,43115913.0,43084787.0,,['Lewis Gilbert'],"['Harold Jack Bloom', 'Roald Dahl', 'Ian Fleming']","['Sean Connery', 'Akiko Wakabayashi', 'Mie Hama']","['Spy', 'Action', 'Adventure', 'Thriller']","['United Kingdom', 'Japan']","['Mount Shinmu-dake, Kirishima-Yaku National Park, Kagoshima, Japan']",['Eon Productions'],"['English', 'Japanese', 'Russian']",2,3,0,1967
https://www.imdb.com/title/tt0061395/?ref_=sr_t_5,,4162334.0,4063348.0,6462.0,['Luis Buñuel'],"['Joseph Kessel', 'Luis Buñuel', 'Jean-Claude Carrière']","['Catherine Deneuve', 'Jean Sorel', 'Michel Piccoli']","['Steamy Romance', 'Drama', 'Romance']","['France', 'Italy']","['Chalet de la Grande Cascade, Allée de Longchamp, Bois de Boulogne, Paris 16, Paris, France']","['Robert et Raymond Hakim', 'Paris Film Productions', 'Five Film']","['French', 'Kalmyk-Oirat', 'Spanish', 'Latin', 'English']",7,5,0,1967
https://www.imdb.com/title/tt0063462/?ref_=sr_t_6,941000.0,375524.0,328673.0,6091.0,['Mel Brooks'],['Mel Brooks'],"['Zero Mostel', 'Gene Wilder', 'Dick Shawn']","['Farce', 'Comedy', 'Music']",['United States'],"['Broadway Theatre - 1681 Broadway, Manhattan, New York City, New York, USA']","['Crossbow Productions', 'Springtime Productions', 'U-M Productions']","['English', 'German']",4,5,1,1967
https://www.imdb.com/title/tt0062229/?ref_=sr_t_7,,335891.0,216696.0,14899.0,['Jean-Pierre Melville'],"['Jean-Pierre Melville', 'Joan McLeod', 'Georges Pellegrin']","['Alain Delon', 'François Périer', 'Nathalie Delon']","['Crime', 'Drama', 'Thriller']","['France', 'Italy']","[""11 Boulevard de l'Amiral Bruix, Paris 16, Paris, France""]","['Compagnie Industrielle et Commerciale Cinématographique (CICC)', 'Fida Cinematografica', 'Filmel']",['French'],0,0,0,1967
https://www.imdb.com/title/tt0060304/?ref_=sr_t_8,,104038.0,104038.0,11214.0,['Jean-Luc Godard'],"['Catherine Vimenet', 'Jean-Luc Godard']","['Jean-Luc Godard', 'Yves Beneyton', 'Juliet Berto']","['Dark Comedy', 'Comedy', 'Drama']",['France'],"['Paris, France']","['Argos Films', 'Anouchka Films', 'Les Films du Carrosse']","['French', 'Italian', 'English']",0,0,0,1967
https://www.imdb.com/title/tt0062873/?ref_=sr_t_9,,100391.0,91837.0,,['Jacques Demy'],['Jacques Demy'],"['Catherine Deneuve', 'George Chakiris', 'Françoise Dorléac']","['Classic Musical', 'Comedy', 'Drama', 'Musical', 'Romance']",['France'],"['Rochefort, Charente-Maritime, France']","['Parc Film', 'Madeleine Films']","['French', 'English']",0,2,1,1967
https://www.imdb.com/title/tt0063771/?ref_=sr_t_10,,56558.0,56558.0,5255.0,['Claude Berri'],"['Claude Berri', 'Gérard Brach', 'Michel Rivelin']","['Michel Simon', 'Roger Carel', 'Paul Préboist']","['Comedy', 'Drama']",['France'],"['Studios Éclair, Épinay-sur-Seine, Seine-Saint-Denis, France']","['Production Artistique et Cinématographique (PAC)', 'Renn Productions', 'Valoria Films']",['French'],5,2,0,1967
