Movie Link,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
https://www.imdb.com/title/tt0054357/?ref_=sr_t_1,5000000.0,40357287.0,40356000.0,,['Ken Annakin'],"['Lowell S. Hawley', 'Johann David Wyss']","['John Mills', 'Dorothy McGuire', 'James MacArthur']","['Survival', 'Adventure', 'Family']",['United States'],"['Tobago, Trinidad and Tobago']",['Walt Disney Productions'],"['English', 'Malay']",0,0,0,1960
https://www.imdb.com/title/tt0054215/?ref_=sr_t_2,806947.0,32248065.0,32181230.0,,['Alfred Hitchcock'],"['Joseph Stefano', 'Robert Bloch']","['Anthony Perkins', 'Janet Leigh', 'Vera Miles']","['Dark Comedy', 'Psychological Horror', 'Psychological Thriller', 'Slasher Horror', 'Suspense Mystery', 'Horror', 'Mystery', 'Thriller']",['United States'],"['Psycho House and Bates Motel, Backlot Universal Studios, Universal City, California, USA']","['Alfred J. Hitchcock Productions', 'Shamley Productions']",['English'],8,14,4,1960
https://www.imdb.com/title/tt0053604/?ref_=sr_t_3,3000000.0,18783481.0,18600000.0,,['Billy Wilder'],"['Billy Wilder', 'I.A.L. Diamond']","['Jack Lemmon', 'Shirley MacLaine', 'Fred MacMurray']","['Farce', 'Holiday Comedy', 'Holiday Romance', 'Romantic Comedy', 'Comedy', 'Drama', 'Holiday', 'Romance']",['United States'],"['Majestic Theater, 247 West 44th Street, Manhattan, New York City, New York, USA']",['The Mirisch Corporation'],['English'],25,8,5,1960
https://www.imdb.com/title/tt0054331/?ref_=sr_t_4,12000000.0,1846975.0,1830650.0,92162.0,"['Stanley Kubrick', 'Anthony Mann']","['Dalton Trumbo', 'Howard Fast', 'Peter Ustinov']","['Kirk Douglas', 'Laurence Olivier', 'Jean Simmons']","['Adventure Epic', 'Epic', 'Historical Epic', 'Sword & Sandal', 'War Epic', 'Adventure', 'Biography', 'Drama', 'History', 'War']",['United States'],"['Hearst Castle, San Simeon, California, USA']",['Bryna Productions'],['English'],12,11,4,1960
https://www.imdb.com/title/tt0053472/?ref_=sr_t_5,400000.0,594039.0,414173.0,32424.0,['Jean-Luc Godard'],"['François Truffaut', 'Jean-Luc Godard', 'Claude Chabrol']","['Jean-Paul Belmondo', 'Jean Seberg', 'Van Doude']","['Caper', 'Crime', 'Drama']",['France'],"['11 rue Campagne Première, Paris 14, Paris, France']","['Les Films Impéria', 'Les Productions Georges de Beauregard', 'Société Nouvelle de Cinématographie (SNC)']","['French', 'English']",5,4,0,1960
https://www.imdb.com/title/tt0054098/?ref_=sr_t_6,15000000.0,161434.0,161434.0,60258.0,['K. Asif'],"['K. Asif', 'Aman', 'Kamal Amrohi']","['Prithviraj Kapoor', 'Madhubala', 'Dilip Kumar']","['Period Drama', 'Tragic Romance', 'Drama', 'Romance', 'War']",['India'],[],['Sterling Investment Corp.'],"['Hindi', 'Urdu']",3,3,0,1960
https://www.imdb.com/title/tt0052698/?ref_=sr_t_7,,132928.0,132928.0,11945.0,['Claude Sautet'],"['José Giovanni', 'Claude Sautet', 'Pascal Jardin']","['Lino Ventura', 'Sandra Milo', 'Jean-Paul Belmondo']","['Crime', 'Drama', 'Romance', 'Thriller']","['France', 'Italy']","['Nice, Alpes-Maritimes, France']","['Mondex Films', 'Les Films Odéon', 'Filmsonor']","['French', 'Italian']",0,0,0,1960
https://www.imdb.com/title/tt0053459/?ref_=sr_t_8,,61453.0,58565.0,19628.0,['Georges Franju'],"['Jean Redon', 'Pierre Boileau', 'Thomas Narcejac']","['Pierre Brasseur', 'Alida Valli', 'Juliette Mayniel']","['Body Horror', 'Drama', 'Horror']","['France', 'Italy']","['Studios de Boulogne, Avenue Jean-Baptiste Clément, Boulogne-Billancourt, Hauts-de-Seine, France']","['Champs-Élysées Productions', 'Lux Film']",['French'],0,0,0,1960
https://www.imdb.com/title/tt0054460/?ref_=sr_t_9,82540000.0,46961.0,46808.0,15942.0,['Akira Kurosawa'],"['Hideo Oguni', 'Eijirô Hisaita', 'Akira Kurosawa']","['Toshirô Mifune', 'Masayuki Mori', 'Kyôko Kagawa']","['Tragedy', 'Crime', 'Drama', 'Thriller']",['Japan'],"['Aso Kuju National Park, Kyushu, Japan']","['Toho', 'Kurosawa Production Co.']",['Japanese'],3,0,0,1960
https://www.imdb.com/title/tt0054167/?ref_=sr_t_10,135000.0,99129.0,36598.0,,['Michael Powell'],['Leo Marks'],"['Karlheinz Böhm', 'Anna Massey', 'Moira Shearer']","['Slasher Horror', 'Drama', 'Horror', 'Thriller']",['United Kingdom'],"['Newman Arms - 23 Rathbone Street, Fitzrovia, London, England, UK']",['Michael Powell (Theatre)'],['English'],0,0,0,1960
https://www.imdb.com/title/tt0054407/?ref_=sr_t_11,,34588.0,34588.0,6756.0,['Jacques Becker'],"['José Giovanni', 'Jacques Becker', 'Jean Aurel']","['André Bervil', 'Jean Keraudy', 'Michel Constantin']","['Crime', 'Drama', 'Thriller']","['France', 'Italy']",[],"['Filmsonor', 'Play Art', 'Titanus']",['French'],2,4,0,1960
https://www.imdb.com/title/tt0054242/?ref_=sr_t_12,,31539.0,31539.0,8677.0,['Mario Monicelli'],"[""Suso Cecchi D'Amico"", 'Agenore Incrocci', 'Furio Scarpelli']","['Anna Magnani', 'Totò', 'Ben Gazzara']","['Comedy', 'Drama']",['Italy'],"['Via Marsala, Rome, Lazio, Italy']",['Titanus'],['Italian'],0,0,0,1960
https://www.imdb.com/title/tt0054389/?ref_=sr_t_13,890063.0,21124.0,21124.0,11206.0,['François Truffaut'],"['David Goodis', 'François Truffaut', 'Marcel Moussy']","['Charles Aznavour', 'Marie Dubois', 'Nicole Berger']","['Crime', 'Drama', 'Thriller']",['France'],"['Garage du Dauphiné, 53 route de Lyon, Grenoble, Isère, France']",['Les Films de la Pléiade'],"['French', 'English']",0,0,0,1960
https://www.imdb.com/title/tt0054219/?ref_=sr_t_14,,1656.0,1656.0,1656.0,['Gene Milford'],"['Harold Robbins', 'Evan Hunter']","['Kathy Carlyle', 'Robert Lansing', 'Felice Orlandi']","['Crime', 'Drama']",['United States'],"['113 East 115 Street, New York City, New York, USA']",['Milford/Carlyle Productions'],['English'],0,0,0,1960
https://www.imdb.com/title/tt0054047/?ref_=sr_t_15,2000000.0,416.0,,,['John Sturges'],"['William Roberts', 'Akira Kurosawa', 'Walter Bernstein']","['Yul Brynner', 'Steve McQueen', 'Charles Bronson']","['Classical Western', 'Action', 'Adventure', 'Drama', 'Western']",['United States'],"['Cuernavaca, Morelos, Mexico']","['The Mirisch Company', 'Alpha Productions']","['English', 'Spanish']",2,6,1,1960
https://www.imdb.com/title/tt0053779/?ref_=sr_t_16,,217420.0,,,['Federico Fellini'],"['Federico Fellini', 'Ennio Flaiano', 'Tullio Pinelli']","['Marcello Mastroianni', 'Anita Ekberg', 'Anouk Aimée']","['Comedy', 'Drama']","['Italy', 'France']","['Villa Giustiniani-Odescalchi, Bassano Romano, Viterbo, Lazio, Italy']","['Riama Film', 'Gray-Film', 'Société Nouvelle Pathé Cinéma']","['Italian', 'English', 'French', 'German']",11,12,1,1960
https://www.imdb.com/title/tt0054135/?ref_=sr_t_17,2800000.0,,,,['Lewis Milestone'],"['Harry Brown', 'Charles Lederer', 'George Clayton Johnson']","['Frank Sinatra', 'Dean Martin', 'Sammy Davis Jr.']","['Caper', 'Comedy', 'Crime', 'Music', 'Thriller']",['United States'],"['Desert Inn - 3145 Las Vegas Boulevard South, Las Vegas, Nevada, USA']","['Warner Bros.', 'Dorchester Productions']",['English'],0,2,0,1960
https://www.imdb.com/title/tt0054387/?ref_=sr_t_18,750000.0,5902.0,,,['George Pal'],"['David Duncan', 'H.G. Wells']","['Rod Taylor', 'Alan Young', 'Yvette Mimieux']","['Dystopian Sci-Fi', 'Quest', 'Steampunk', 'Time Travel', 'Adventure', 'Romance', 'Sci-Fi', 'Thriller']",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA']","['George Pal Productions', 'Galaxy Films Inc.']",['English'],0,0,1,1960
https://www.imdb.com/title/tt0054189/?ref_=sr_t_19,,108821.0,,,['René Clément'],"['Patricia Highsmith', 'René Clément', 'Paul Gégauff']","['Alain Delon', 'Maurice Ronet', 'Marie Laforêt']","['Crime', 'Drama', 'Thriller']","['France', 'Italy']","['Ischia Ponte, Ischia Island, Naples, Campania, Italy']","['Robert et Raymond Hakim', 'Paris Film', 'Paritalia']","['French', 'Italian', 'English']",0,0,0,1960
https://www.imdb.com/title/tt0053804/?ref_=sr_t_20,4000000.0,12634.0,,,['Otto Preminger'],"['Dalton Trumbo', 'Leon Uris']","['Paul Newman', 'Eva Marie Saint', 'Ralph Richardson']","['Action', 'Drama', 'War']",['United States'],"['Acre, Israel']",['Otto Preminger Films'],['English'],5,7,1,1960
