Movie Link,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
https://www.imdb.com/title/tt0094137/?ref_=sr_t_1,11000000.0,167780960,167780960,10384392,['Leonard Nimoy'],"['Coline Serreau', 'James Orr', 'Jim Cruickshank']","['Tom Selleck', 'Steve Guttenberg', 'Ted Danson']","['Comedy', 'Drama', 'Family']",['United States'],"['Scotia Plaza, Toronto, Ontario, Canada']","['Touchstone Pictures', 'Silver Screen Partners III', 'Interscope Communications']",['English'],2,2,0,1987
https://www.imdb.com/title/tt0093010/?ref_=sr_t_2,14000000.0,320145693,156645693,7602740,['Adrian Lyne'],['James Dearden'],"['Michael Douglas', 'Glenn Close', 'Anne Archer']","['Erotic Thriller', 'Psychological Thriller', 'Drama', 'Thriller']",['United States'],"['135 Mianus River Road, Bedford, New York, USA']",['Paramount Pictures'],['English'],10,24,6,1987
https://www.imdb.com/title/tt0092644/?ref_=sr_t_3,27000000.0,299965036,153665036,26348555,['Tony Scott'],"['Danilo Bach', 'Daniel Petrie Jr.', 'Eddie Murphy']","['Eddie Murphy', 'Judge Reinhold', 'Jürgen Prochnow']","['Buddy Cop', 'Action', 'Comedy', 'Crime', 'Thriller']",['United States'],"['Acapulco - 385 North La Cienega Boulevard, Hollywood, Los Angeles, California, USA']","['Paramount Pictures', 'Don Simpson/Jerry Bruckheimer Films', 'Eddie Murphy Productions']",['English'],6,6,1,1987
https://www.imdb.com/title/tt0093105/?ref_=sr_t_4,13000000.0,123923090,123922370,194308,['Barry Levinson'],"['Mitch Markowitz', 'Adrian Cronauer']","['Robin Williams', 'Forest Whitaker', 'Tom T. Tran']","['Dark Comedy', 'Biography', 'Comedy', 'Drama', 'War']",['United States'],"['Bangkok, Thailand']","['Touchstone Pictures', 'Silver Screen Partners III', 'Rollins, Morra & Brezner']",['English'],7,4,1,1987
https://www.imdb.com/title/tt0093565/?ref_=sr_t_5,15000000.0,80646431,80640528,127599,['Norman Jewison'],['John Patrick Shanley'],"['Cher', 'Nicolas Cage', 'Olympia Dukakis']","['Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['United States'],"['19 Cranberry Street, Brooklyn, New York City, New York, USA']","['Metro-Goldwyn-Mayer (MGM)', 'Star Partners']","['English', 'Italian', 'Latin']",18,19,3,1987
https://www.imdb.com/title/tt0094226/?ref_=sr_t_6,25000000.0,76272360,76270454,10023094,['Brian De Palma'],"['David Mamet', 'Oscar Fraley', 'Eliot Ness']","['Kevin Costner', 'Sean Connery', 'Robert De Niro']","['Cop Drama', 'Gangster', 'Period Drama', 'Police Procedural', 'Crime', 'Drama', 'Thriller']",['United States'],"['Roosevelt University - 430 S. Michigan Avenue, Downtown, Chicago, Illinois, USA']",['Paramount Pictures'],['English'],11,18,1,1987
https://www.imdb.com/title/tt0093936/?ref_=sr_t_7,12000000.0,110996879,66995879,7766452,['Herbert Ross'],"['Jim Cash', 'Jack Epps Jr.', 'AJ Carothers']","['Michael J. Fox', 'Helen Slater', 'Richard Jordan']","['Comedy', 'Romance']",['United States'],"['919 Third Avenue, New York City, New York, USA']","['Rastar Pictures', 'Universal Pictures']",['English'],0,0,0,1987
https://www.imdb.com/title/tt0094025/?ref_=sr_t_8,14500000.0,65673233,65673233,5170403,['John Badham'],['Jim Kouf'],"['Richard Dreyfuss', 'Emilio Estevez', 'Madeleine Stowe']","['Buddy Cop', 'Action', 'Comedy', 'Crime', 'Thriller']",['United States'],"['810 Millbank, Vancouver, British Columbia, Canada']","['Touchstone Pictures', 'Silver Screen Partners II', 'Cinderella']",['English'],2,0,0,1987
https://www.imdb.com/title/tt0093409/?ref_=sr_t_9,15000000.0,120207127,65207127,6829949,['Richard Donner'],"['Shane Black', 'Jeffrey Boam']","['Mel Gibson', 'Danny Glover', 'Gary Busey']","['Action', 'Crime', 'Holiday', 'Thriller']",['United States'],"['2817 Via Segovia, Palos Verdes Peninsula, California, USA']","['Warner Bros.', 'Silver Pictures']",['English'],5,3,1,1987
https://www.imdb.com/title/tt0092890/?ref_=sr_t_10,6000000.0,214577242,64577242,3900000,['Emile Ardolino'],['Eleanor Bergstein'],"['Patrick Swayze', 'Jennifer Grey', 'Jerry Orbach']","['Coming-of-Age', 'Feel-Good Romance', 'Teen Romance', 'Drama', 'Music', 'Romance']",['United States'],"['Mountain Lake Resort - 115 Hotel Circle, Pembroke, Virginia, USA']","['Great American Films Limited Partnership', 'Vestron Pictures']",['English'],13,9,1,1987
